Packet Length,Malware Indicators,Anomaly Scores,Alerts/Warnings,Proxy Information,Firewall Logs,IDS/IPS Alerts,Protocol_ICMP,Protocol_TCP,Protocol_UDP,Packet Type_Control,Packet Type_Data,Traffic Type_DNS,Traffic Type_FTP,Traffic Type_HTTP,Attack Type_DDoS,Attack Type_Intrusion,Attack Type_Malware,Attack Signature_Known Pattern A,Attack Signature_Known Pattern B,Action Taken_Blocked,Action Taken_Ignored,Action Taken_Logged,Severity Level_High,Severity Level_Low,Severity Level_Medium,Network Segment_Segment A,Network Segment_Segment B,Network Segment_Segment C,Log Source_Firewall,Log Source_Server,Browser,Windows OS,iOS,Linux OS,day_of_week,day_of_week_sin,day_of_week_cos,hour,hour_sin,hour_cos,State
838,0,82.76,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,17,-0.9659258262890683,-0.25881904510252063,Gujarat
950,1,80.69,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,10,0.49999999999999994,-0.8660254037844387,Bihar
254,1,64.33,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,3,0.43388373911755823,-0.900968867902419,12,1.2246467991473532e-16,-1.0,Arunachal Pradesh
193,1,69.74,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.7818314824680298,0.6234898018587336,13,-0.2588190451025208,-0.9659258262890683,Nagaland
956,1,38.25,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,6,-0.7818314824680299,0.6234898018587334,20,-0.8660254037844386,0.5000000000000001,Andhra Pradesh
710,0,48.35,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,5,-0.9749279121818236,-0.2225209339563146,16,-0.8660254037844384,-0.5000000000000004,Arunachal Pradesh
1364,1,27.09,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,5,0.9659258262890683,0.25881904510252074,Uttarakhand
1430,0,42.97,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4,-0.433883739117558,-0.9009688679024191,21,-0.7071067811865477,0.7071067811865474,Goa
869,0,29.31,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0.0,1.0,20,-0.8660254037844386,0.5000000000000001,Gujarat
878,1,84.48,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,20,-0.8660254037844386,0.5000000000000001,Arunachal Pradesh
91,0,12.32,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,3,0.43388373911755823,-0.900968867902419,2,0.49999999999999994,0.8660254037844387,Tripura
731,0,84.26,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,4,-0.433883739117558,-0.9009688679024191,17,-0.9659258262890683,-0.25881904510252063,Kerala
83,0,81.84,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,21,-0.7071067811865477,0.7071067811865474,Manipur
933,0,57.1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0.0,1.0,6,1.0,6.123233995736766e-17,Tripura
190,1,37.11,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,3,0.43388373911755823,-0.900968867902419,10,0.49999999999999994,-0.8660254037844387,Maharashtra
200,1,25.89,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,12,1.2246467991473532e-16,-1.0,Himachal Pradesh
131,0,63.71,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,2,0.9749279121818236,-0.22252093395631434,2,0.49999999999999994,0.8660254037844387,Uttar Pradesh
738,1,10.4,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0.7818314824680298,0.6234898018587336,20,-0.8660254037844386,0.5000000000000001,Himachal Pradesh
1390,0,47.51,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,17,-0.9659258262890683,-0.25881904510252063,Maharashtra
272,1,46.86,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,3,0.43388373911755823,-0.900968867902419,0,0.0,1.0,Manipur
869,1,74.63,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,13,-0.2588190451025208,-0.9659258262890683,Goa
874,1,29.71,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0.7818314824680298,0.6234898018587336,3,0.7071067811865475,0.7071067811865476,Goa
785,1,53.95,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,3,0.43388373911755823,-0.900968867902419,7,0.9659258262890683,-0.25881904510252063,Sikkim
1314,0,22.6,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,2,0.9749279121818236,-0.22252093395631434,10,0.49999999999999994,-0.8660254037844387,Bihar
1043,1,0.83,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0.0,1.0,2,0.49999999999999994,0.8660254037844387,Sikkim
453,1,60.75,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0.7818314824680298,0.6234898018587336,9,0.7071067811865476,-0.7071067811865475,West Bengal
943,0,48.96,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,5,-0.9749279121818236,-0.2225209339563146,23,-0.25881904510252157,0.9659258262890681,West Bengal
263,1,81.94,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,5,-0.9749279121818236,-0.2225209339563146,5,0.9659258262890683,0.25881904510252074,Tamil Nadu
974,0,2.65,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,5,-0.9749279121818236,-0.2225209339563146,18,-1.0,-1.8369701987210297e-16,Jharkhand
581,0,31.99,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0.7818314824680298,0.6234898018587336,17,-0.9659258262890683,-0.25881904510252063,Tripura
1388,1,81.2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,4,-0.433883739117558,-0.9009688679024191,15,-0.7071067811865471,-0.7071067811865479,Arunachal Pradesh
632,1,70.41,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,0.43388373911755823,-0.900968867902419,13,-0.2588190451025208,-0.9659258262890683,Nagaland
592,0,55.66,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,10,0.49999999999999994,-0.8660254037844387,Kerala
437,0,82.9,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0.7818314824680298,0.6234898018587336,20,-0.8660254037844386,0.5000000000000001,Karnataka
416,1,33.42,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0.0,1.0,1,0.25881904510252074,0.9659258262890683,Mizoram
1374,1,44.04,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,2,0.9749279121818236,-0.22252093395631434,12,1.2246467991473532e-16,-1.0,Haryana
1196,1,77.85,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,6,-0.7818314824680299,0.6234898018587334,15,-0.7071067811865471,-0.7071067811865479,Karnataka
747,1,3.0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0.43388373911755823,-0.900968867902419,13,-0.2588190451025208,-0.9659258262890683,Assam
659,0,82.61,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0.7818314824680298,0.6234898018587336,14,-0.4999999999999997,-0.8660254037844388,Uttar Pradesh
1094,1,26.2,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,2,0.9749279121818236,-0.22252093395631434,11,0.258819045102521,-0.9659258262890682,Sikkim
693,0,24.03,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,11,0.258819045102521,-0.9659258262890682,Manipur
1035,0,32.29,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,-0.433883739117558,-0.9009688679024191,19,-0.9659258262890684,0.2588190451025203,Himachal Pradesh
1489,0,59.51,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0.7818314824680298,0.6234898018587336,16,-0.8660254037844384,-0.5000000000000004,Bihar
1198,0,55.45,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,8,0.8660254037844387,-0.4999999999999998,Jharkhand
1303,0,2.96,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,6,-0.7818314824680299,0.6234898018587334,1,0.25881904510252074,0.9659258262890683,Maharashtra
1274,0,20.28,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,5,-0.9749279121818236,-0.2225209339563146,3,0.7071067811865475,0.7071067811865476,Manipur
951,1,5.95,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,5,-0.9749279121818236,-0.2225209339563146,5,0.9659258262890683,0.25881904510252074,Assam
464,0,8.37,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0.7818314824680298,0.6234898018587336,5,0.9659258262890683,0.25881904510252074,Jharkhand
434,1,46.89,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,18,-1.0,-1.8369701987210297e-16,Manipur
612,0,49.22,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,2,0.9749279121818236,-0.22252093395631434,10,0.49999999999999994,-0.8660254037844387,Assam
313,0,33.14,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,4,-0.433883739117558,-0.9009688679024191,15,-0.7071067811865471,-0.7071067811865479,Uttarakhand
490,1,41.9,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,12,1.2246467991473532e-16,-1.0,Madhya Pradesh
835,1,59.7,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0.0,1.0,3,0.7071067811865475,0.7071067811865476,Maharashtra
1043,0,5.83,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,3,0.7071067811865475,0.7071067811865476,West Bengal
1104,0,40.57,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0.7818314824680298,0.6234898018587336,19,-0.9659258262890684,0.2588190451025203,Kerala
287,1,81.44,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,15,-0.7071067811865471,-0.7071067811865479,Nagaland
281,1,85.88,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.0,1.0,19,-0.9659258262890684,0.2588190451025203,Himachal Pradesh
1130,1,72.41,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,6,-0.7818314824680299,0.6234898018587334,9,0.7071067811865476,-0.7071067811865475,Tamil Nadu
1384,0,57.62,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0.0,1.0,14,-0.4999999999999997,-0.8660254037844388,Punjab
1004,1,14.05,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,5,-0.9749279121818236,-0.2225209339563146,6,1.0,6.123233995736766e-17,Uttarakhand
443,0,73.86,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,2,0.9749279121818236,-0.22252093395631434,15,-0.7071067811865471,-0.7071067811865479,Nagaland
804,1,34.56,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,0,0.0,1.0,Andhra Pradesh
1422,1,88.35,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,4,-0.433883739117558,-0.9009688679024191,14,-0.4999999999999997,-0.8660254037844388,Odisha
641,1,12.38,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,22,-0.5000000000000004,0.8660254037844384,Tripura
1453,0,31.05,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,6,1.0,6.123233995736766e-17,Chhattisgarh
339,0,28.31,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16,Bihar
450,1,77.55,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,3,0.43388373911755823,-0.900968867902419,9,0.7071067811865476,-0.7071067811865475,Gujarat
297,0,30.91,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,9,0.7071067811865476,-0.7071067811865475,Chhattisgarh
383,0,47.73,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16,Sikkim
213,1,91.23,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0.7818314824680298,0.6234898018587336,5,0.9659258262890683,0.25881904510252074,Punjab
818,1,37.04,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,14,-0.4999999999999997,-0.8660254037844388,Meghalaya
1314,1,33.28,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,6,-0.7818314824680299,0.6234898018587334,21,-0.7071067811865477,0.7071067811865474,Odisha
697,1,52.79,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,4,-0.433883739117558,-0.9009688679024191,3,0.7071067811865475,0.7071067811865476,Gujarat
1459,0,34.08,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,5,-0.9749279121818236,-0.2225209339563146,8,0.8660254037844387,-0.4999999999999998,West Bengal
332,1,83.38,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0.0,1.0,4,0.8660254037844386,0.5000000000000001,Himachal Pradesh
1337,0,20.62,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,13,-0.2588190451025208,-0.9659258262890683,Uttarakhand
771,0,35.84,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,3,0.7071067811865475,0.7071067811865476,Bihar
515,0,20.7,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,4,-0.433883739117558,-0.9009688679024191,19,-0.9659258262890684,0.2588190451025203,Odisha
583,1,23.99,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0.7818314824680298,0.6234898018587336,19,-0.9659258262890684,0.2588190451025203,Jharkhand
535,1,16.74,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0.7818314824680298,0.6234898018587336,2,0.49999999999999994,0.8660254037844387,Gujarat
890,0,53.46,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844386,0.5000000000000001,Maharashtra
148,0,93.97,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,8,0.8660254037844387,-0.4999999999999998,Mizoram
316,0,75.69,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,20,-0.8660254037844386,0.5000000000000001,Manipur
1143,0,93.59,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0.43388373911755823,-0.900968867902419,6,1.0,6.123233995736766e-17,Mizoram
274,0,18.78,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,10,0.49999999999999994,-0.8660254037844387,Tripura
100,1,41.5,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,6,-0.7818314824680299,0.6234898018587334,0,0.0,1.0,Jharkhand
823,1,2.66,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,6,-0.7818314824680299,0.6234898018587334,3,0.7071067811865475,0.7071067811865476,Goa
1464,0,26.21,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.0,1.0,8,0.8660254037844387,-0.4999999999999998,Bihar
385,0,78.42,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0.7818314824680298,0.6234898018587336,5,0.9659258262890683,0.25881904510252074,Chhattisgarh
293,1,70.92,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,3,0.7071067811865475,0.7071067811865476,Maharashtra
701,1,17.33,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0.0,1.0,8,0.8660254037844387,-0.4999999999999998,Karnataka
882,0,14.15,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,3,0.43388373911755823,-0.900968867902419,19,-0.9659258262890684,0.2588190451025203,Tamil Nadu
1391,0,4.58,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,3,0.43388373911755823,-0.900968867902419,14,-0.4999999999999997,-0.8660254037844388,Arunachal Pradesh
257,1,68.69,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,5,-0.9749279121818236,-0.2225209339563146,15,-0.7071067811865471,-0.7071067811865479,Maharashtra
705,0,94.12,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0.0,1.0,3,0.7071067811865475,0.7071067811865476,West Bengal
284,0,30.82,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,6,-0.7818314824680299,0.6234898018587334,19,-0.9659258262890684,0.2588190451025203,Andhra Pradesh
343,1,37.54,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0.0,1.0,4,0.8660254037844386,0.5000000000000001,Meghalaya
1285,0,52.43,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,5,-0.9749279121818236,-0.2225209339563146,22,-0.5000000000000004,0.8660254037844384,Madhya Pradesh
1225,1,72.36,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0.7818314824680298,0.6234898018587336,23,-0.25881904510252157,0.9659258262890681,Tamil Nadu
123,0,81.38,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,6,-0.7818314824680299,0.6234898018587334,2,0.49999999999999994,0.8660254037844387,Jharkhand
352,0,99.43,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6,-0.7818314824680299,0.6234898018587334,15,-0.7071067811865471,-0.7071067811865479,Andhra Pradesh
1362,1,66.84,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.0,1.0,19,-0.9659258262890684,0.2588190451025203,Madhya Pradesh
624,0,85.08,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,5,-0.9749279121818236,-0.2225209339563146,23,-0.25881904510252157,0.9659258262890681,Punjab
893,0,91.08,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,3,0.43388373911755823,-0.900968867902419,20,-0.8660254037844386,0.5000000000000001,Assam
279,1,46.49,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,16,-0.8660254037844384,-0.5000000000000004,Madhya Pradesh
466,1,81.35,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.0,1.0,20,-0.8660254037844386,0.5000000000000001,West Bengal
735,0,33.89,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,2,0.9749279121818236,-0.22252093395631434,20,-0.8660254037844386,0.5000000000000001,Chhattisgarh
1499,0,19.77,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,5,-0.9749279121818236,-0.2225209339563146,11,0.258819045102521,-0.9659258262890682,Sikkim
376,1,75.6,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,5,-0.9749279121818236,-0.2225209339563146,23,-0.25881904510252157,0.9659258262890681,Tripura
930,1,80.19,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,5,-0.9749279121818236,-0.2225209339563146,11,0.258819045102521,-0.9659258262890682,Punjab
1427,1,24.74,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0.43388373911755823,-0.900968867902419,8,0.8660254037844387,-0.4999999999999998,Arunachal Pradesh
209,0,73.69,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,3,0.43388373911755823,-0.900968867902419,21,-0.7071067811865477,0.7071067811865474,Himachal Pradesh
755,0,4.92,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0.0,1.0,5,0.9659258262890683,0.25881904510252074,Gujarat
1088,1,83.06,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.7818314824680298,0.6234898018587336,19,-0.9659258262890684,0.2588190451025203,Arunachal Pradesh
